Close,CloseTarget,MACD,Stochastics,ATR
31.34,35.639999,-1.562320927,0,3.869999
35.639999,34.939999,-1.2799577801,48.3689426322,4.599999
34.939999,35.209999,-1.0854800461,40.4949268841,1.760002
35.209999,37.18,-0.8883725874,43.5320472441,1.610001
37.18,36.349998,-0.5727479937,65.6917885264,2.75
36.349998,33.59,-0.3838195329,70.0698824979,1.889999
33.59,32.5,-0.428276285,38.5273972603,3.460003
32.5,33.150002,-0.5155919182,19.8630136986,1.529999
33.150002,33.59,-0.5049197336,30.9931849315,2.020001
33.59,32.029999,-0.4399852241,38.5273972603,1.970001
32.029999,33,-0.481865135,11.8150513699,2.19
33,34.400002,-0.4156375427,28.4246575342,1.930003
34.400002,34.400002,-0.2439615475,52.3972945205,2.040001
34.400002,31.700001,-0.1035949696,52.3972945205,1.669998
31.700001,29.43,-0.1834302295,0,3.749998
29.43,29,-0.3849246744,0,3.120001
29,29.379999,-0.533285807,0,1.770001
29.379999,34.349998,-0.5807062594,4.6454645477,1.84
34.349998,31.370001,-0.2253399262,72.7891082419,5.110003
31.370001,32.759998,-0.1676374632,43.8888911523,3.280001
32.759998,32.84,-0.0078206936,69.6295668039,2.1
32.84,32.799999,0.1248829623,71.1110847737,0.799999
32.799999,33.849998,0.225478122,70.3703257888,1
33.849998,34.080002,0.3782056026,89.8147445131,1.109996
34.080002,36.41,0.5035297747,94.0740762689,1.25
36.41,35.939999,0.7556999221,100,2.799999
35.939999,35.040001,0.8874152368,93.6572064777,1.32
35.040001,35.139999,0.8981132741,81.5114844804,1.090001
35.139999,35.240002,0.8938974498,82.8609851552,1.439999
35.240002,34.849998,0.8782817273,84.2105533063,1.130001
34.849998,34.700001,0.8189494523,77.8093630428,0.790001
34.700001,33.009998,0.7469804644,66.0714416808,1.940003
33.009998,33.880001,0.5569932932,32.5396294721,1.82
33.880001,33.009998,0.4729921752,30.6849968849,2.220001
33.009998,34.5,0.3409543618,5.817145203,1.440003
34.5,35.709999,0.3482907845,47.0914273985,2.059997
35.709999,35.380001,0.4331722142,79.4117474049,1.869999
35.380001,34.639999,0.4589752099,69.7059295847,1.419998
34.639999,34.509998,0.4123396424,47.9411776817,1.280003
34.509998,33.91,0.3594358175,51.1945217766,1.149997
33.91,34.09,0.2696490786,33.3333950617,1.369999
34.09,33.459999,0.2124095929,40.0000592592,0.549999
33.459999,33.91,0.1215534495,16.6666975309,2.150002
33.91,34.049999,0.0872887876,33.3333950617,0.540001
34.049999,33.330002,0.0716667114,38.5185412894,1.010003
33.330002,33.880001,0.0078659851,11.8519956104,1.069999
33.880001,33.889999,0.0032957639,32.2223213991,0.819999
33.889999,32.919998,0.0018647908,32.5926175583,0.929996
32.919998,33.029999,-0.0676658014,0,1.52
33.029999,33,-0.1053833506,3.9426867589,0.66
33,33.259998,-0.1293960151,3.2521098552,1
33.259998,34.43,-0.1220115238,19.7674303678,0.73
34.43,37.290001,-0.0272524375,94.9686792453,2.850003
37.290001,36.5,0.2474551698,100,3.040001
36.5,36.099998,0.3779559003,81.9221863234,1.369999
36.099998,35.959999,0.4301768162,72.7688287628,0.599998
35.959999,33.27,0.4437104336,69.5651925182,1.830002
33.27,33.32,0.2459529516,8.0091935864,3.090001
33.32,33.5,0.1019529595,9.1533575606,1.220001
33.5,34.259998,0.0096707852,13.272347868,2.190003
34.259998,33.450001,-0.0015697222,30.6635945101,1.200001
33.450001,33.09,-0.0680212741,12.128206777,1.319999
33.09,32.759998,-0.1388987576,2.0979016089,1.02
32.759998,31.93,-0.2083234482,0,1.060002
31.93,32.290001,-0.310167908,0,1.140002
32.290001,32.380001,-0.3458341787,6.7164353141,1.189999
32.380001,33.400002,-0.352688686,8.3955394784,0.670002
33.400002,34,-0.2718377366,32.166345733,1.669998
34,33.970001,-0.1615670993,49.6403115781,1.359996
33.970001,34.5,-0.0791165543,50.6203847693,0.840001
34.5,37.299999,0.0213812755,100,1.029999
37.299999,36.93,0.2943471359,100,2.990002
36.93,37.049999,0.4522911834,93.1098869851,1.580002
37.049999,37.049999,0.5587540443,95.3445056507,0.719997
37.049999,37.740002,0.6162669336,95.3445056507,0.919998
37.740002,41.639999,0.6862648368,100,1.509999
41.639999,37.779999,0.9925109522,100,4.739998
37.779999,39.779999,0.8973132427,60.2471637742,4.159999
39.779999,37.93,0.9417778422,80.1069476165,2.979999
37.93,38.799999,0.8058208393,59.9352073294,4.529999
38.799999,39.900002,0.7413447628,65.5339680342,2
39.900002,43.830002,0.7449975009,77.3142444105,1.520001
43.830002,43.810001,0.9989030597,100,4.650002
43.810001,44.919998,1.1364395771,99.7856270556,1.989998
44.919998,46.029999,1.2673651904,100,1.66
46.029999,49.060001,1.3880075931,100,2.050003
49.060001,49.549999,1.6338136885,100,3.27
49.549999,47.490002,1.7758119951,100,1.939999
47.490002,43.66,1.6549814858,82.5571759248,3.14
43.66,49.540001,1.2237153807,49.9575276126,4.549999
49.540001,55.869999,1.2830465817,99.9150552251,6.489998
55.869999,56.599998,1.7172639027,100,6.34
56.599998,50.439999,1.99796088,100,5.349998
50.439999,46.860001,1.6645067023,65.3932621007,6.729999
46.860001,47.59,1.0919711327,41.676650701,3.810002
47.59,49.23,0.6773124722,30.3709475071,3.080002
49.23,51.060001,0.4517700385,43.0448289096,5.439999
51.060001,48.099998,0.3799018421,57.1870335683,2.650001
48.099998,46.919998,0.0743564877,34.3122000483,4
46.919998,49.240002,-0.2585013618,25.1931878197,1.850002
49.240002,46.799999,-0.3484201348,43.1221241302,4.889999
46.799999,43.169998,-0.6055133576,24.2658383718,3.559998
43.169998,43.900002,-1.0570281301,0,5.489998
43.900002,44.650002,-1.3169972695,5.4356217424,2.75
44.650002,45.09,-1.4306704063,11.0201340283,2.41
