Date,Open,High,Low,Close,Adj Close,Volume
2000-08-22,25.167,25.167,24.9382,25.167,21.446072,26669
2000-08-25,25.167,26.0821,25.052601,26.0821,22.225872,24354
2000-08-28,26.3109,26.3109,25.6245,25.8533,22.030903,7430
2000-08-29,25.6245,25.6245,24.9382,24.9382,21.251099,4147
2000-09-12,25.167,25.3958,24.8466,24.9382,21.251099,31195
2000-09-14,23.931499,24.023001,23.062099,23.062099,19.652382,59477
2000-09-21,23.2222,23.3137,22.215599,22.3071,19.009007,15539
2000-09-22,22.3071,22.3071,21.9639,21.9639,18.716549,16037
2000-09-26,22.421499,22.421499,22.3071,22.3071,19.009007,9703
2000-09-27,22.3071,22.3071,22.3071,22.3071,19.009007,0
2000-09-29,20.6369,21.7351,19.012501,20.019199,17.059372,53031
2000-10-03,19.6073,19.6073,18.806601,18.989599,16.181995,61117
2000-10-06,17.7313,17.845699,17.616899,17.7313,15.109736,89592
2000-10-12,17.616899,17.616899,17.1593,17.4338,14.856221,57691
2000-10-13,17.845699,17.845699,16.7017,17.273701,14.719793,32529
2000-10-16,17.8228,17.8228,17.3652,17.502501,14.914765,98731
2000-10-19,17.891399,17.891399,17.273701,17.502501,14.914765,50393
2000-10-24,18.0287,18.760799,18.0287,18.3032,15.597082,140408
2000-10-26,18.3032,18.3032,18.143101,18.143101,15.46065,13350
2000-11-03,19.447201,19.9048,19.218399,19.447201,16.571941,22201
2000-11-06,19.9048,21.003,19.9048,20.934299,17.839172,113684
2000-11-07,20.934299,20.934299,20.614,20.819901,17.74169,33567
2000-11-14,19.3557,19.3557,18.8752,19.104,16.279486,57456
2000-11-20,19.9048,20.3624,19.584499,19.584499,16.68894,26050
2000-11-22,19.676001,19.858999,19.218399,19.858999,16.922857,19862
2000-11-23,19.9048,19.9048,18.989599,19.676001,16.766914,11554
2000-11-29,19.241301,19.5616,18.6922,19.5616,16.669428,21520
2000-12-01,19.676001,20.4767,19.447201,20.4767,17.449232,64957
2000-12-05,19.6989,21.391899,19.676001,20.7055,17.644201,23579
2000-12-08,19.9277,19.9277,19.493,19.676001,16.766914,18597
2000-12-27,18.0744,18.0744,17.2966,17.3652,14.797762,19684
2001-01-03,18.989599,18.989599,17.8685,17.8685,15.22665,10088
2001-01-09,17.982901,18.3032,17.685499,17.8228,15.187707,8293
2001-01-12,16.7017,17.502501,16.656,17.273701,14.719793,168290
2001-01-17,17.1593,17.616899,17.1593,17.319401,14.758734,78363
2001-01-23,17.616899,17.616899,17.250799,17.250799,14.700274,77994
2001-02-02,23.0392,23.6798,21.3004,22.3071,19.009007,386904
2001-02-05,22.3528,23.084999,22.3071,22.993401,19.593836,137422
2001-02-16,21.597799,22.421499,21.597799,22.3757,19.067463,62008
2001-02-21,23.062099,24.366199,22.879,24.023001,20.471212,84522
2001-02-22,24.023001,24.251801,23.794201,23.794201,20.276241,113376
2001-02-27,22.879,23.336599,22.7647,22.879,19.496351,66629
2001-03-02,22.650299,22.993401,22.650299,22.8104,19.437893,21377
2001-03-05,23.1078,23.1078,22.8333,22.879,19.496351,66043
2001-04-03,19.7904,19.7904,18.989599,19.3328,17.121685,4782
2001-04-23,21.849501,22.421499,21.2775,21.5063,19.046597,30650
2001-04-25,21.620701,22.192699,21.5063,21.849501,19.350546,38179
2001-05-02,22.3071,22.3071,21.689301,21.8953,19.391108,70216
2001-05-04,21.780899,21.780899,19.676001,20.1336,17.830893,36697
2001-05-11,21.7351,21.9639,21.3004,21.3004,18.864246,19333
2001-05-18,23.565399,23.565399,23.1078,23.336599,20.667562,27257
2001-05-21,23.1078,23.6798,23.1078,23.565399,20.870197,76325
2001-05-28,23.565399,23.84,23.565399,23.565399,20.870197,14343
2001-05-29,23.565399,23.794201,23.359501,23.359501,20.687845,24370
2001-05-30,23.359501,23.359501,22.879,23.1078,20.464931,86447
2001-06-07,24.823799,24.9382,23.794201,24.9382,22.085985,50081
2001-06-11,24.251801,25.052601,24.251801,24.4806,21.680723,24008
2001-06-21,22.650299,23.451,22.650299,23.451,20.768879,120238
2001-06-22,23.451,23.451,23.451,23.451,20.768879,0
2001-07-03,22.856199,22.993401,22.650299,22.993401,20.363617,27330
2001-07-09,23.451,24.023001,21.9639,22.879,20.262299,6220
2001-07-10,22.650299,22.993401,22.650299,22.993401,20.363617,5247
2001-07-12,22.879,22.879,22.879,22.879,20.262299,14878
2001-07-16,21.9639,23.2222,21.9639,22.879,20.262299,16815
2001-07-17,23.1078,23.1078,22.0783,22.0783,19.553175,37545
2001-07-19,22.3071,22.3071,22.215599,22.261299,19.715242,11611
2001-07-26,22.055401,22.650299,21.7351,21.9639,19.451859,27898
2001-07-27,21.9639,21.9639,21.7351,21.7351,19.249228,31421
2001-07-30,22.421499,22.421499,21.7351,21.7351,19.249228,16539
2001-08-01,22.3071,22.3071,21.757999,21.849501,19.350546,6899
2001-08-06,21.7351,21.9639,21.5063,21.5063,19.046597,65256
2001-08-10,21.5063,21.5063,21.0487,21.163099,18.742647,13226
2001-08-13,21.2775,21.5063,21.0487,21.2775,18.843966,50878
2001-08-15,21.391899,21.9639,21.391899,21.5063,19.046597,15307
2001-08-16,21.5063,21.5063,20.934299,20.934299,18.540018,10822
2001-08-17,21.9639,22.0783,21.849501,21.9181,19.411299,7448
2001-08-28,21.368999,21.368999,20.934299,21.0487,18.641331,24289
2001-08-31,21.620701,22.0783,21.620701,22.0783,19.553175,36301
2001-09-04,22.421499,23.3137,22.192699,22.879,20.262299,13505
2001-09-05,22.8104,22.8104,22.421499,22.650299,20.059753,32868
2001-09-07,22.650299,23.1078,22.650299,22.993401,20.363617,24254
2001-09-14,21.7351,21.757999,20.614,20.614,18.25635,19275
2001-09-19,21.7351,21.7351,21.0487,21.0945,18.681892,37380
2001-09-21,21.0487,21.0487,20.019199,20.1336,17.830893,34694
2001-09-25,19.5616,19.5616,18.0744,18.0744,16.007206,66936
2001-09-28,20.1336,20.1336,20.1336,20.1336,17.830893,0
2001-10-04,21.5063,21.5063,21.2775,21.2775,18.843966,4152
2001-10-09,21.2775,21.7351,21.0487,21.7351,19.249228,25441
2001-10-12,22.192699,22.3071,21.7351,22.3071,19.755806,21581
2001-10-15,22.192699,22.421499,22.0783,22.421499,19.857122,7040
2001-10-18,21.5063,21.5063,21.5063,21.5063,19.046597,1657
2001-10-24,19.104,20.4767,18.989599,20.4767,18.134752,124651
2001-10-25,20.4767,22.650299,20.1336,22.650299,20.059753,48857
2001-10-30,21.689301,21.780899,21.5063,21.5063,19.046597,42180
2001-11-02,20.247999,20.3624,19.7904,19.7904,17.526943,16400
2001-11-05,19.676001,19.9048,19.676001,19.9048,17.628262,37431
2001-11-06,20.019199,20.3395,19.7904,19.9048,17.628262,5031
2001-11-12,21.3461,21.391899,19.4701,20.019199,17.729576,46344
2001-11-15,20.934299,21.4834,20.591101,20.7055,18.337387,54074
2001-11-16,21.0487,22.0783,20.819901,21.552099,19.087158,129056
2001-11-19,21.9639,22.879,21.9639,22.650299,20.059753,45400
2001-11-21,22.879,23.565399,22.879,23.336599,20.667562,73726
2001-11-27,22.7647,23.794201,22.7647,23.496799,20.809441,104596
2001-11-29,24.366199,25.3958,24.1374,24.7094,21.883356,128689
2001-12-05,25.510099,26.3109,25.510099,26.2652,23.261213,160288
2001-12-06,26.2652,26.2652,26.2652,26.2652,23.261213,0
2001-12-11,25.967699,26.0821,25.075399,26.0821,23.099056,143971
2001-12-13,25.167,26.5397,25.167,26.288,23.281408,56698
2001-12-14,25.6245,27.3405,25.6245,27.3405,24.213531,107476
2001-12-19,26.3109,26.6541,26.2194,26.3109,23.301691,55566
2001-12-26,26.356701,26.356701,26.356701,26.356701,23.342253,0
2001-12-31,27.1117,27.1117,27.1117,27.1117,24.010902,0
2002-01-01,27.1117,27.1117,27.1117,27.1117,24.010902,0
2002-01-02,27.3405,27.454901,27.226101,27.454901,24.314848,10949
2002-01-04,27.226101,28.141199,27.226101,27.9811,24.780867,48436
2002-01-09,28.8276,28.987801,28.7132,28.941999,25.631865,52129
2002-01-10,28.8276,28.8276,28.552999,28.8276,25.53055,19806
2002-01-11,29.3309,29.3309,28.598801,28.8276,25.53055,272049
2002-01-15,28.0268,28.598801,27.5693,28.0497,24.841618,180278
2002-01-22,28.7132,28.8276,28.187,28.7132,25.429234,60053
2002-01-28,28.6217,29.399599,28.6217,29.2852,25.935812,140347
2002-01-30,29.0564,30.2003,29.0564,30.2003,26.746252,17968
2002-01-31,29.697001,29.7428,29.0564,29.0564,25.733181,138737
2002-02-04,28.941999,29.857201,28.781799,29.857201,26.44239,52257
2002-02-06,29.857201,30.2003,29.7428,30.1546,26.705778,201187
2002-02-11,30.6579,30.772301,30.543501,30.635,27.131233,40237
2002-02-15,30.8867,31.573099,30.2003,31.4587,27.860725,15046
2002-02-21,30.8867,31.573099,30.8867,31.344299,27.759413,0
2002-02-22,31.115499,31.115499,30.314699,30.6579,27.151514,0
2002-03-01,31.115499,31.7104,31.115499,31.5273,27.92148,0
2002-03-05,30.932501,31.573099,30.932501,31.4587,27.860725,0
2002-03-11,30.4291,30.8867,30.4291,30.841,27.313675,0
2002-03-13,30.4291,30.4291,29.9715,30.314699,26.847567,0
2002-03-14,30.314699,30.314699,29.628401,29.7428,26.341076,0
2002-03-15,29.7428,29.7428,28.598801,28.598801,25.327919,0
2002-03-18,28.598801,28.8276,28.4844,28.8276,25.53055,0
2002-03-22,29.514,29.9715,29.514,29.7428,26.341076,0
2002-03-27,29.170799,29.170799,29.033501,29.170799,25.834496,0
2002-03-28,29.170799,29.170799,29.170799,29.170799,25.834496,0
2002-03-29,29.170799,29.170799,29.170799,29.170799,25.834496,0
2002-04-02,29.170799,29.7199,29.170799,29.674101,26.280235,39860
2002-04-04,29.7428,30.2003,29.628401,30.2003,26.746252,45463
2002-04-16,29.7885,30.1546,29.7428,30.063101,26.786352,28110
2002-04-18,29.7428,29.9715,29.7199,29.7199,26.480562,44757
2002-04-29,29.7199,29.9258,29.628401,29.857201,26.6029,29480
2002-04-30,29.9715,30.086,29.1021,29.193701,26.011717,47759
2002-05-03,29.5368,30.703699,29.5368,30.4291,27.112461,115747
2002-05-06,30.4291,31.0926,30.4291,30.8867,27.520184,529482
2002-05-09,30.680799,30.680799,30.680799,30.680799,27.336729,0
2002-05-13,29.834299,30.2003,29.834299,30.2003,26.908602,38627
2002-05-22,28.370001,29.0564,28.370001,29.0564,25.889381,81652
2002-05-23,28.8276,28.8276,27.683599,28.370001,25.277796,36745
2002-06-07,27.706499,28.118299,27.248899,27.7523,24.727417,54619
2002-06-10,27.683599,27.935301,27.226101,27.3405,24.360506,24626
2002-06-11,27.454901,27.637899,27.1117,27.637899,24.625488,44638
2002-06-17,27.1117,27.1117,26.997299,27.1117,24.156645,9017
2002-06-28,28.141199,28.141199,27.3633,27.912399,24.87007,45900
2002-07-02,27.454901,28.4844,27.454901,28.4844,25.379726,203773
2002-07-05,30.2003,30.703699,29.9715,30.337601,27.030935,496654
2002-07-09,30.4291,30.6122,29.399599,29.7428,26.500969,77265
2002-07-10,29.422501,29.7428,29.0564,29.0564,25.889381,29942
2002-07-15,28.370001,28.370001,27.9582,28.0268,24.972002,76804
2002-07-17,27.454901,27.5921,27.065901,27.3176,24.340107,86979
2002-07-22,27.226101,27.683599,27.226101,27.454901,24.462439,313838
2002-07-26,27.454901,27.500601,26.5397,26.5397,23.64699,96657
2002-08-02,26.3109,26.3109,26.0821,26.196501,23.341196,16821
2002-08-08,25.7847,25.8533,25.3958,25.510099,22.72961,76068
2002-08-13,25.8533,26.105,25.716,25.8533,23.035404,89830
2002-08-14,25.6474,26.0821,25.6474,25.8533,23.035404,82016
2002-08-15,25.761801,25.967699,25.738899,25.738899,22.933474,41236
2002-08-22,26.0821,26.0821,25.738899,25.8533,23.035404,223615
2002-09-09,25.052601,25.167,24.5721,25.052601,22.321978,63939
2002-09-10,25.167,25.167,24.686501,24.7094,22.016184,39819
2002-09-11,25.167,25.167,24.823799,24.9382,22.220045,112014
2002-09-13,24.9382,24.9382,24.366199,24.4806,21.812321,71235
2002-09-18,24.823799,24.9382,23.931499,24.1374,21.506529,67454
2002-09-24,23.336599,23.336599,22.3071,22.421499,19.977654,81275
2002-09-25,22.3071,22.650299,22.055401,22.421499,19.977654,82652
2002-10-01,22.3986,22.3986,21.7351,21.849501,19.468002,28933
2002-10-02,22.421499,22.421499,21.620701,21.620701,19.264141,31331
2002-10-07,22.284201,22.284201,21.368999,21.391899,19.060276,94895
2002-10-08,21.7351,21.7351,21.0487,21.0487,18.754488,22261
2002-10-10,20.934299,21.391899,20.9114,21.0487,18.754488,84136
2002-10-11,21.7351,21.7351,20.591101,20.9114,18.632149,58840
2002-10-21,24.023001,24.023001,23.6341,23.6798,21.098808,56581
2002-10-24,24.023001,24.023001,23.565399,23.9086,21.302668,96076
2002-10-25,23.9086,23.9086,22.879,23.2222,20.691082,41233
2002-10-28,23.451,23.451,23.1078,23.2222,20.691082,102164
2002-10-31,22.879,22.901899,22.7418,22.879,20.385288,256411
2002-11-08,22.0783,22.1698,21.7351,22.1012,19.692268,90439
2002-11-11,22.0783,22.3528,21.9639,22.0783,19.671862,44466
2002-11-15,21.7351,21.9639,21.5063,21.849501,19.468002,98599
2002-11-18,21.9639,22.650299,21.391899,21.391899,19.060276,167772
2002-11-19,21.5063,21.849501,21.2775,21.5292,19.18261,109340
2002-11-22,21.780899,22.7647,21.620701,22.421499,19.977654,177586
2002-11-27,21.5063,21.552099,21.163099,21.391899,19.060276,494455
2002-12-02,22.284201,22.284201,21.6665,21.803699,19.427193,389479
2002-12-11,19.8361,20.1793,19.5616,20.1336,17.939127,546734
2002-12-16,19.9048,20.1336,19.7904,19.8361,17.674051,57549
2002-12-26,18.760799,18.760799,18.760799,18.760799,16.715954,0
2002-12-30,19.1269,19.1269,18.760799,18.989599,16.919815,261438
2002-12-31,18.989599,18.989599,18.989599,18.989599,16.919815,0
2003-01-01,18.989599,18.989599,18.989599,18.989599,16.919815,0
2003-01-02,19.218399,19.5616,18.989599,19.447201,17.327541,87732
2003-01-07,20.087799,20.5683,20.087799,20.316601,18.10218,105156
2003-01-10,19.9048,19.9505,19.5616,19.9048,17.735268,206450
2003-01-13,19.9048,20.591101,19.9048,20.4767,18.244831,313393
2003-01-17,21.2775,21.2775,20.614,21.0259,18.734169,105194
2003-01-23,22.0783,22.0783,21.2775,21.5063,19.16221,202501
2003-01-30,20.614,20.7742,18.8981,19.104,17.021748,322267
2003-02-04,19.218399,19.676001,18.554899,19.218399,17.123678,167186
2003-02-14,18.9438,18.9438,18.3032,18.3948,16.389847,99555
2003-02-21,18.532,18.6464,18.326099,18.4634,16.450972,29574
2003-02-28,17.502501,18.0744,17.4338,17.708401,15.778262,66334
2003-03-03,18.280399,18.280399,17.6626,17.9601,16.002529,18692
2003-03-04,18.2346,18.2346,17.1593,17.273701,15.390946,160663
2003-03-06,17.044901,17.1593,16.587299,16.7017,14.881289,50140
2003-03-17,17.616899,17.845699,17.1593,17.3881,15.492874,97414
2003-03-21,19.218399,19.424299,18.989599,19.3328,17.225609,38286
2003-03-31,18.532,18.532,18.3032,18.3032,16.308229,212884
2003-04-18,17.456699,17.456699,17.456699,17.456699,15.553995,0
2003-05-13,16.610201,16.678801,16.267,16.267,14.49397,117575
2003-05-20,16.404301,16.404301,16.1068,16.244101,14.473565,47935
2003-05-21,16.404301,16.4272,16.1297,16.3585,14.575495,152533
2003-05-27,16.1297,16.1297,15.7179,15.8323,14.106648,54693
2003-05-30,16.312799,16.4958,16.1068,16.175501,14.412442,138888
2003-06-09,17.8685,18.0744,17.754101,17.777,15.839383,145701
2003-06-19,17.982901,17.982901,16.587299,17.3423,15.452065,347100
2003-06-24,17.502501,17.5711,17.182199,17.2279,15.350132,35417
2003-06-25,17.273701,17.594,17.250799,17.594,15.676332,45561
2003-07-01,17.502501,17.616899,17.273701,17.3881,15.492874,43236
2003-07-02,17.502501,17.754101,17.3881,17.7313,15.798669,26604
2003-07-03,17.7999,17.937201,17.6397,17.6397,15.71705,73329
2003-07-07,18.3032,18.8981,18.3032,18.8295,16.777166,54658
2003-07-09,18.989599,19.1726,18.8295,19.104,17.021748,28388
2003-07-10,18.921,19.104,18.760799,18.760799,16.715954,58290
2003-07-14,18.989599,19.0354,18.6464,18.989599,16.919815,32048
2003-07-15,18.989599,18.989599,18.371901,18.6236,16.593708,80880
2003-07-17,18.577801,18.6464,18.417601,18.4405,16.430567,18827
2003-07-18,18.4405,18.532,18.417601,18.532,16.512091,29208
2003-07-29,18.166,18.3948,17.982901,18.3948,16.389847,213449
2003-07-30,18.417601,18.532,18.326099,18.417601,16.410164,99984
2003-07-31,18.532,18.6693,18.417601,18.554899,16.532497,110021
2003-08-01,18.6464,19.0583,18.532,18.989599,16.919815,47144
2003-08-12,18.6464,18.8752,18.6464,18.852301,16.797483,46347
2003-08-14,18.989599,19.0354,18.8981,19.012501,16.940222,17560
2003-08-15,18.9438,19.218399,18.8981,19.1269,17.04215,36119
2003-09-01,21.2089,21.620701,21.163099,21.5749,19.223331,99981
2003-09-03,22.421499,22.993401,22.3528,22.421499,19.977654,280866
2003-09-04,22.5359,22.5359,21.757999,22.192699,19.773792,228376
2003-09-05,22.192699,22.3528,21.9639,22.3071,19.875725,197010
2003-09-08,22.421499,23.451,22.3528,23.153601,20.629959,219484
2003-09-15,22.879,23.0163,22.879,22.993401,20.487221,51340
2003-09-16,22.879,22.993401,22.879,22.993401,20.487221,48890
2003-09-18,23.565399,23.565399,23.0392,23.290899,20.752295,136684
2003-09-23,22.718901,22.856199,22.650299,22.8104,20.324167,69320
2003-09-25,22.650299,22.856199,22.5359,22.5359,20.079588,191987
2003-09-26,22.421499,22.695999,22.3528,22.650299,20.181517,60413
2003-10-01,21.780899,22.055401,21.391899,21.4834,19.141802,149330
2003-10-08,21.620701,21.849501,21.5749,21.6665,19.304945,406377
2003-10-10,22.192699,22.7647,22.1698,22.421499,19.977654,199955
2003-10-21,23.6798,23.817101,23.565399,23.7027,21.119209,294846
2003-10-29,23.496799,23.954399,23.1994,23.7027,21.119209,42741
2003-11-06,24.000099,24.160299,24.000099,24.023001,21.404598,43611
2003-11-26,25.8076,26.0364,25.1898,25.3958,22.627768,75022
2003-11-27,25.8076,25.8533,25.4186,25.738899,22.933474,62261
2003-12-01,25.738899,25.922001,25.6245,25.8076,22.994686,45102
2003-12-05,25.029699,25.029699,24.4119,24.5035,21.832727,109828
2003-12-09,24.7094,24.9153,24.389099,24.5263,21.853041,60412
2003-12-11,24.594999,24.594999,23.84,24.1374,21.506529,80149
2003-12-17,24.023001,24.434799,23.794201,24.366199,21.71039,125333
2003-12-19,23.9086,24.023001,23.519699,23.588301,21.017279,92471
2003-12-23,23.794201,24.366199,23.794201,24.2976,21.649267,111421
2003-12-31,24.640699,24.640699,24.640699,24.640699,21.954971,0
2004-01-02,25.167,25.716,24.9382,25.555901,22.77042,80014
2004-01-09,26.7456,26.768499,26.562599,26.677,23.769323,63713
2004-01-16,26.3109,26.7456,26.127899,26.4939,23.606182,145260
2004-01-19,26.768499,26.768499,26.3109,26.562599,23.667393,58074
2004-01-21,26.0364,26.0821,25.2813,25.510099,22.72961,139984
2004-01-23,24.663601,25.1441,24.663601,24.9382,22.220045,196325
2004-02-02,23.4282,23.954399,23.4053,23.588301,21.017279,188708
2004-02-10,23.8629,24.228901,23.153601,23.6798,21.098808,340787
2004-02-12,23.6798,24.023001,23.6798,23.6798,21.098808,262224
2004-02-24,24.1374,24.3433,23.4739,24.023001,21.404598,165146
2004-02-26,24.3433,24.8466,24.251801,24.640699,21.954971,103694
2004-02-27,24.9153,25.2813,24.823799,25.052601,22.321978,283232
2004-03-03,25.167,25.738899,25.167,25.6017,22.811228,408234
2004-03-11,25.167,25.167,24.823799,24.9382,22.220045,217428
2004-03-16,24.9382,24.9382,24.4119,24.686501,21.995783,132051
2004-03-24,24.457701,24.7094,24.251801,24.366199,21.71039,34400
2004-03-26,24.594999,25.075399,24.594999,24.594999,21.914251,415432
2004-03-31,25.6245,26.0592,25.6245,25.967699,23.137335,317345
2004-04-02,26.5397,28.804701,26.356701,28.2556,25.175863,1264349
2004-04-13,28.0268,29.2852,28.0268,29.0564,26.07394,305010
2004-04-15,29.239401,29.3538,28.507299,28.598801,25.663307,228153
2004-04-20,28.941999,29.399599,28.8276,29.010599,26.032837,223610
2004-04-26,29.7428,29.857201,29.5597,29.7428,26.689882,320659
2004-04-28,29.7428,31.801901,29.3309,30.086,26.997856,1153856
2004-05-04,29.514,29.514,28.6217,29.2852,26.279255,232975
2004-05-11,28.2556,28.8505,28.2327,28.8276,25.868624,182550
2004-05-13,28.0268,28.370001,27.660801,27.935301,25.067913,162502
2004-05-14,28.0268,28.141199,27.294701,27.454901,24.636824,162768
2004-05-25,28.141199,28.141199,27.454901,27.500601,24.677832,106045
2004-05-27,28.141199,28.2556,27.9811,28.118299,25.232128,64107
2004-06-02,28.4844,29.0564,28.347099,29.010599,26.032837,466348
2004-06-10,29.628401,29.697001,29.3081,29.445299,26.422918,99154
2004-06-15,29.2852,29.4911,28.7132,29.2852,26.279255,220872
2004-06-17,29.2852,29.6513,29.2852,29.376699,26.361361,256802
2004-06-21,29.514,29.5597,29.399599,29.514,26.484566,172836
2004-06-23,29.445299,29.674101,29.445299,29.628401,26.587229,291610
2004-06-28,30.6579,30.8867,30.5893,30.8867,27.716368,411648
2004-06-29,30.8867,30.932501,30.246099,30.314699,27.203081,171171
2004-06-30,30.6579,30.6579,30.086,30.086,26.997856,211672
2004-07-02,29.879999,29.9715,29.3081,29.3309,26.320263,288150
2004-07-09,29.445299,29.7199,29.170799,29.399599,26.381908,147672
2004-07-14,29.170799,29.605499,29.170799,29.514,26.484566,154791
2004-07-19,29.628401,29.9487,29.3309,29.3309,26.320263,61438
2004-07-22,29.7885,29.7885,29.170799,29.376699,26.361361,56137
2004-07-26,29.514,29.514,29.0564,29.1021,26.114946,39426
2004-08-04,28.598801,30.566401,28.598801,30.268999,27.162073,89200
2004-08-05,30.314699,30.5893,29.514,29.9944,26.915657,338336
2004-08-06,29.9944,30.040199,28.2556,28.759001,25.807064,190455
2004-08-09,29.170799,29.170799,28.0268,28.575899,25.642757,103888
2004-08-16,28.736099,28.736099,28.2099,28.2099,25.314323,71795
2004-08-23,28.781799,29.2852,28.6903,29.1479,26.156044,121335
2004-09-01,29.514,30.040199,29.514,29.857201,26.79254,337498
2004-09-07,29.857201,30.1775,29.7656,30.086,26.997856,128646
2004-09-09,30.086,30.086,29.7885,29.811399,26.751442,153366
2004-09-14,30.314699,30.4063,29.9944,30.086,26.997856,76752
2004-10-01,31.8248,32.259499,31.6646,32.213699,28.90716,146901
2004-10-04,32.213699,32.465401,32.007801,32.007801,28.722395,156890
2004-10-08,32.945801,32.945801,32.351002,32.373901,29.050917,124203
2004-10-11,32.4883,32.945801,32.373901,32.923,29.543655,102687
2004-10-14,32.373901,32.373901,31.8248,31.8248,28.558178,259068
2004-10-20,32.259499,32.259499,31.2528,31.641701,28.393873,496257
2004-10-22,31.367201,32.030701,31.367201,31.9391,28.660744,160687
2004-11-03,31.9163,31.9163,31.2528,31.2985,28.085901,142201
2004-11-05,31.6189,31.6875,31.2757,31.2757,28.065439,139107
2004-11-10,31.7104,31.8248,31.641701,31.6646,28.414423,364317
2004-11-11,31.870501,32.213699,31.6875,32.1679,28.86606,364117
2004-11-15,32.373901,32.373901,31.962,32.0993,28.804502,244741
2004-11-18,31.5502,31.573099,31.344299,31.412901,28.188559,139216
2004-11-19,31.344299,31.5044,31.207001,31.5044,28.270666,121847
2004-11-22,31.3214,31.3214,30.909599,31.161301,27.962782,218788
2004-11-24,31.2985,31.5273,31.2985,31.344299,28.126997,91087
2004-11-25,31.3214,31.847601,31.3214,31.573099,28.332314,548419
2004-12-01,31.9849,31.9849,31.115499,31.4587,28.229656,157131
2004-12-03,31.367201,31.5502,31.2757,31.435801,28.209106,105046
2004-12-13,29.857201,29.9487,29.7428,29.879999,26.813,267352
2004-12-15,29.7656,30.2003,29.697001,29.697001,26.648785,245972
2005-01-07,29.4911,29.514,29.170799,29.170799,26.176594,155559
2005-01-10,29.170799,29.2623,28.7132,29.239401,26.238153,234187
2005-01-13,29.033501,29.697001,29.010599,29.697001,26.648785,203842
2005-01-18,30.5207,30.772301,30.3605,30.772301,27.61371,337375
2005-01-19,30.7952,30.8181,30.108801,30.337601,27.223629,331439
2005-01-27,30.8867,31.001101,30.566401,30.7952,27.63426,82702
2005-02-02,31.7104,31.801901,31.4816,31.778999,28.517078,188507
2005-02-07,32.442501,33.128899,32.396702,33.128899,29.728418,328258
2005-02-08,33.174599,33.678001,33.105999,33.289001,29.872087,408260
2005-02-16,32.373901,32.373901,31.7561,32.007801,28.722395,302137
2005-02-24,31.6875,31.6875,31.161301,31.161301,27.962782,247127
2005-02-25,31.4587,31.870501,31.4587,31.6875,28.434969,465348
2005-03-14,32.007801,32.0536,31.7332,31.7561,28.496531,207102
2005-03-15,31.8934,31.9163,31.435801,31.596001,28.352865,257886
2005-03-25,30.9554,30.9554,30.9554,30.9554,27.778017,0
2005-04-04,31.778999,31.778999,30.841,31.138399,27.94223,241172
