Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
0.519042,0.519042,0.002140015244407004,0.002212711404477502,100.0,100.0,0.003506999999999927,0.008767999999999998
0.519042,0.517288,0.002212711404477502,0.0020768867528805687,100.0,94.44303637054863,0.008767999999999998,0.014028999999999958
0.517288,0.524302,0.0020768867528805687,0.0022805790323937544,94.44303637054863,100.0,0.014028999999999958,0.010521000000000003
0.524302,0.547098,0.0022805790323937544,0.0035900424089740472,100.0,100.0,0.010521000000000003,0.022795999999999927
0.547098,0.5541119999999999,0.0035900424089740472,0.004731080657435348,100.0,100.0,0.022795999999999927,0.015782000000000074
0.5541119999999999,0.540084,0.004731080657435348,0.0045083220042173786,100.0,78.9476843653391,0.015782000000000074,0.019289
0.540084,0.5453439999999999,0.0045083220042173786,0.004476415117130424,78.9476843653391,86.84155236065672,0.019289,0.007013999999999965
0.5453439999999999,0.536796,0.004476415117130424,0.0037535200089266335,86.84155236065672,72.56958195383922,0.007013999999999965,0.017315999999999887
0.536796,0.531316,0.0037535200089266335,0.0027530583051972304,72.56958195383922,51.85130425599336,0.017315999999999887,0.007233000000000045
0.531316,0.527809,0.0027530583051972304,0.0017071363925835097,51.85130425599336,34.78217748134181,0.007233000000000045,0.008987000000000078
0.527809,0.536796,0.0017071363925835097,0.0014340997392709512,34.78217748134181,55.11315032273129,0.008987000000000078,0.008987000000000078
0.536796,0.5541119999999999,0.0014340997392709512,0.0022332692278011577,55.11315032273129,100.0,0.008987000000000078,0.017315999999999887
0.5541119999999999,0.550824,0.0022332692278011577,0.0024556037650478764,100.0,91.07104062567902,0.017315999999999887,0.010522000000000031
0.550824,0.557619,0.0024556037650478764,0.0029094062661214207,91.07104062567902,100.00000000000001,0.010522000000000031,0.01402900000000007
0.557619,0.550824,0.0029094062661214207,0.0026339114839760746,100.00000000000001,83.15191787954676,0.01402900000000007,0.010521000000000003
0.550824,0.555866,0.0026339114839760746,0.0026215395431212016,83.15191787954676,94.73842182669506,0.010521000000000003,0.008549000000000029
0.555866,0.557619,0.0026215395431212016,0.002577618274547714,94.73842182669506,100.0,0.008549000000000029,0.008549000000000029
0.557619,0.56288,0.002577618274547714,0.002742512375567996,100.0,100.0,0.008549000000000029,0.005261000000000071
0.56288,0.566387,0.002742512375567996,0.002931111585508351,100.0,100.0,0.005261000000000071,0.012274000000000007
0.566387,0.56814,0.002931111585508351,0.003011253262105199,100.0,100.00000000000001,0.012274000000000007,0.005259999999999931
0.56814,0.566387,0.003011253262105199,0.002774571277319716,100.00000000000001,95.6534675559743,0.005259999999999931,0.005041999999999991
0.566387,0.571647,0.002774571277319716,0.0027928855014332024,95.6534675559743,100.0,0.005041999999999991,0.012273999999999896
0.571647,0.573401,0.0027928855014332024,0.002750442048091167,100.0,100.0,0.012273999999999896,0.01402800000000004
0.573401,0.561126,0.002750442048091167,0.0017085538287971297,100.0,66.46632973637472,0.01402800000000004,0.019289
0.561126,0.564852,0.0017085538287971297,0.001086666417071355,66.46632973637472,62.134030207733524,0.019289,0.010740000000000083
0.564852,0.566387,0.001086666417071355,0.0006293443116098928,62.134030207733524,68.932984896133,0.010740000000000083,0.01402800000000004
0.566387,0.561126,0.0006293443116098928,-0.00016596064950074457,68.932984896133,45.63050892501219,0.01402800000000004,0.008767999999999998
0.561126,0.566387,-0.00016596064950074457,-0.00044754139712940844,45.63050892501219,68.932984896133,0.008767999999999998,0.008767999999999998
0.566387,0.5751539999999999,-0.00044754139712940844,-0.00011411758740673822,68.932984896133,100.0,0.008767999999999998,0.017315999999999998
0.5751539999999999,0.569894,-0.00011411758740673822,-0.0003312482470471771,100.0,70.00285143997752,0.017315999999999998,0.008767999999999998
0.569894,0.566387,-0.0003312482470471771,-0.0008073949202254144,70.00285143997752,37.50356429997139,0.008767999999999998,0.005041999999999991
0.566387,0.566387,-0.0008073949202254144,-0.0012054798443328057,37.50356429997139,37.50356429997139,0.005041999999999991,0.005259999999999931
0.566387,0.56814,-0.0012054798443328057,-0.0014118440770146262,37.50356429997139,50.0,0.005259999999999931,0.0032879999999999576
0.56814,0.5751539999999999,-0.0014118440770146262,-0.0011059775589958108,50.0,100.0,0.0032879999999999576,0.016000000000000014
0.5751539999999999,0.594443,-0.0011059775589958108,0.00041497818703693616,100.0,100.0,0.016000000000000014,0.02279600000000004
0.594443,0.596196,0.00041497818703693616,0.0015116697190534212,100.0,100.0,0.02279600000000004,0.0067949999999999955
0.596196,0.6032109999999999,0.0015116697190534212,0.002643578717674887,100.0,100.0,0.0067949999999999955,0.010521000000000003
0.6032109999999999,0.599703,0.002643578717674887,0.0030195038498759177,100.0,91.66448853510761,0.010521000000000003,0.012275000000000036
0.599703,0.59795,0.0030195038498759177,0.00297096215824102,91.66448853510761,87.49910894618043,0.012275000000000036,0.017534999999999967
0.59795,0.594443,0.00297096215824102,0.002497297331546019,87.49910894618043,79.16597362480717,0.017534999999999967,0.007013999999999965
0.594443,0.59795,0.002497297331546019,0.0022326825070120866,79.16597362480717,85.71312187703681,0.007013999999999965,0.008767999999999998
0.59795,0.601457,0.0022326825070120866,0.002121575898437443,85.71312187703681,95.23680208559655,0.008767999999999998,0.0070149999999999935
0.601457,0.596196,0.002121575898437443,0.0014979911400654251,95.23680208559655,80.94992396263306,0.0070149999999999935,0.010302999999999951
0.596196,0.6069359999999999,0.0014979911400654251,0.0016673081843493979,80.94992396263306,100.0,0.010302999999999951,0.015562999999999994
0.6069359999999999,0.6069359999999999,0.0016673081843493979,0.001625564058789124,100.0,100.0,0.015562999999999994,0.005478999999999901
0.6069359999999999,0.624253,0.001625564058789124,0.0026661573115745445,100.0,99.99999999999999,0.005478999999999901,0.021042000000000005
0.624253,0.6435420000000001,0.0026661573115745445,0.004574648030309604,99.99999999999999,100.0,0.021042000000000005,0.02805600000000008
0.6435420000000001,0.631267,0.004574648030309604,0.0047817489705969055,100.0,74.99949082466031,0.02805600000000008,0.017535999999999996
0.631267,0.631267,0.0047817489705969055,0.004651634526880454,74.99949082466031,74.99949082466031,0.017535999999999996,0.00876700000000008
0.631267,0.6260060000000001,0.004651634526880454,0.003907546307110932,74.99949082466031,64.28440497769813,0.00876700000000008,0.01402800000000004
0.6260060000000001,0.634993,0.003907546307110932,0.00376616708607338,64.28440497769813,82.5882400863561,0.01402800000000004,0.012274999999999925
0.634993,0.63302,0.00376616708607338,0.0032679868879222293,82.5882400863561,78.56982830607542,0.012274999999999925,0.00548000000000004
0.63302,0.631267,0.0032679868879222293,0.00254609724771419,78.56982830607542,74.99949082466031,0.00548000000000004,0.007014000000000076
0.631267,0.624253,0.00254609724771419,0.0013107822286596536,74.99949082466031,59.25949393824174,0.007014000000000076,0.012494000000000005
0.624253,0.6154850000000001,0.0013107822286596536,-0.0003740915541254868,59.25949393824174,40.74050606175826,0.012494000000000005,0.012274999999999925
0.6154850000000001,0.6260060000000001,-0.0003740915541254868,-0.0009430543507947271,40.74050606175826,62.96202424703258,0.012274999999999925,0.012274999999999925
0.6260060000000001,0.629513,-0.0009430543507947271,-0.0012073276548500936,62.96202424703258,61.67568158225423,0.012274999999999925,0.007013999999999965
0.629513,0.620965,-0.0012073276548500936,-0.002109173157579129,61.67568158225423,38.32431841774577,0.007013999999999965,0.012055000000000038
0.620965,0.611978,-0.002109173157579129,-0.0034609271014483644,38.32431841774577,0.0,0.012055000000000038,0.01402800000000004
0.611978,0.590936,-0.0034609271014483644,-0.005945709413062354,0.0,0.0,0.01402800000000004,0.026303000000000076
0.590936,0.59795,-0.005945709413062354,-0.007135256949065657,0.0,15.920285085230413,0.026303000000000076,0.01402800000000004
0.59795,0.618992,-0.007135256949065657,-0.006360957025458455,15.920285085230413,63.6811403409219,0.01402800000000004,0.024549000000000043
0.618992,0.617239,-0.006360957025458455,-0.005851598728483879,63.6811403409219,59.70220396304777,0.024549000000000043,0.012274000000000007
0.617239,0.617239,-0.005851598728483879,-0.005413090631578325,59.70220396304777,59.70220396304777,0.012274000000000007,0.00876700000000008
0.617239,0.611978,-0.005413090631578325,-0.005409261086084744,59.70220396304777,50.0,0.00876700000000008,0.008767999999999998
0.611978,0.6032109999999999,-0.005409261086084744,-0.005957146251706239,50.0,30.435645037316018,0.008767999999999998,0.015781999999999963
0.6032109999999999,0.596196,-0.005957146251706239,-0.006744306815545709,30.435645037316018,13.635067527282928,0.015781999999999963,0.010739999999999972
0.596196,0.592908,-0.006744306815545709,-0.007400317978166903,13.635067527282928,5.111854213650557,0.010739999999999972,0.010521000000000003
0.592908,0.594443,-0.007400317978166903,-0.007588796694109729,5.111854213650557,9.090909090909195,0.010521000000000003,0.010521000000000003
0.594443,0.59795,-0.007588796694109729,-0.007291568386081472,9.090909090909195,18.1818181818181,0.010521000000000003,0.008767999999999887
0.59795,0.596196,-0.007291568386081472,-0.007030215280540862,18.1818181818181,17.51640081254766,0.008767999999999887,0.00876699999999997
0.596196,0.6032109999999999,-0.007030215280540862,-0.006165718501519143,17.51640081254766,43.75178214998552,0.00876699999999997,0.010302999999999951
0.6032109999999999,0.6069359999999999,-0.006165718501519143,-0.005132385281492133,43.75178214998552,57.02879954376932,0.010302999999999951,0.017535999999999996
0.6069359999999999,0.62776,-0.005132385281492133,-0.0027808044959347395,57.02879954376932,100.0,0.017535999999999996,0.02805700000000011
0.62776,0.640034,-0.0027808044959347395,-0.00018470198638319323,100.0,100.0,0.02805700000000011,0.01402800000000004
0.640034,0.634993,-0.00018470198638319323,0.0012592630172002447,100.0,89.30314476085397,0.01402800000000004,0.005040999999999962
0.634993,0.640034,0.0012592630172002447,0.00256652165132864,89.30314476085397,100.0,0.005040999999999962,0.005040999999999962
0.640034,0.638281,0.00256652165132864,0.003245379654569353,100.0,96.28018503586131,0.005040999999999962,0.005040999999999962
0.638281,0.640034,0.003245379654569353,0.0037073031241981096,96.28018503586131,100.0,0.005040999999999962,0.010522000000000031
0.640034,0.655816,0.0037073031241981096,0.005003834280784067,100.0,100.0,0.010522000000000031,0.015781999999999963
0.655816,0.6751050000000001,0.005003834280784067,0.007093471754620735,100.0,99.99999999999999,0.015781999999999963,0.02805600000000008
0.6751050000000001,0.6751050000000001,0.007093471754620735,0.00828359427625233,99.99999999999999,100.00000000000001,0.02805600000000008,0.012056000000000067
