Date,Open,High,Low,Close,Adj Close,Volume
2010-08-11,0.941,0.941,0.941,0.941,0.941,0.0
2010-08-12,0.893,0.893,0.893,0.893,0.893,0.0
2010-08-13,0.892,0.892,0.892,0.892,0.892,0.0
2010-08-16,0.911,0.911,0.911,0.911,0.911,0.0
2010-08-17,0.882,0.882,0.882,0.882,0.882,0.0
2010-08-18,0.902,0.902,0.902,0.902,0.902,0.0
2010-08-19,0.902,0.902,0.902,0.902,0.902,0.0
2010-08-20,0.902,0.902,0.902,0.902,0.902,0.0
2010-08-23,0.905,0.905,0.905,0.905,0.905,0.0
2010-08-24,0.903,0.903,0.903,0.903,0.903,0.0
2010-08-25,0.874,0.874,0.874,0.874,0.874,0.0
2010-08-26,0.902,0.902,0.902,0.902,0.902,0.0
2010-08-27,0.892,0.892,0.892,0.892,0.892,0.0
2010-08-30,0.871,0.871,0.871,0.871,0.871,0.0
2010-08-31,0.902,0.902,0.902,0.902,0.902,0.0
2010-09-01,0.921,0.921,0.921,0.921,0.921,0.0
2010-09-02,0.914,0.914,0.914,0.914,0.914,0.0
2010-09-03,0.941,0.941,0.941,0.941,0.941,0.0
2010-09-06,0.99,0.99,0.99,0.99,0.99,0.0
2010-09-07,0.944,0.944,0.944,0.944,0.944,0.0
2010-09-08,0.949,0.949,0.949,0.949,0.949,0.0
2010-09-09,0.951,0.951,0.951,0.951,0.951,0.0
2010-09-10,0.927,0.927,0.927,0.927,0.927,0.0
2010-09-13,0.931,0.931,0.931,0.931,0.931,0.0
2010-09-14,0.95,0.95,0.95,0.95,0.95,0.0
2010-09-16,0.921,0.921,0.921,0.921,0.921,0.0
2010-09-17,0.915,0.915,0.915,0.915,0.915,0.0
2010-09-20,0.902,0.902,0.902,0.902,0.902,0.0
2010-09-21,0.921,0.921,0.921,0.921,0.921,0.0
2010-09-22,0.933,0.933,0.933,0.933,0.933,0.0
2010-09-23,0.931,0.931,0.931,0.931,0.931,0.0
2010-09-24,0.931,0.931,0.931,0.931,0.931,0.0
2010-09-27,0.941,0.941,0.941,0.941,0.941,0.0
2010-09-28,0.931,0.931,0.931,0.931,0.931,0.0
2010-09-29,0.931,0.931,0.931,0.931,0.931,0.0
