Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
9.02,8.89,-0.12909115,-0.1085739241,15.6398104265,22.4719101124,0.22,0.26
8.89,8.65,-0.1085739241,-0.1054096937,22.4719101124,0,0.26,0.25
8.65,8.64,-0.1054096937,-0.0979495712,0,0,0.25,0.18
8.64,8.64,-0.0979495712,-0.0868687657,0,0,0.18,0.11
8.64,8.7,-0.0868687657,-0.0691818019,0,15.7894736842,0.11,0.21
8.7,8.58,-0.0691818019,-0.0602452572,15.7894736842,0,0.21,0.26
8.58,8.66,-0.0602452572,-0.0433364047,0,18.1818181818,0.26,0.13
8.66,8.42,-0.0433364047,-0.0442705675,18.1818181818,0,0.13,0.26
8.42,8.33,-0.0442705675,-0.046936854,0,0,0.26,0.24
8.33,8.27,-0.046936854,-0.0485320964,0,0,0.24,0.18
8.27,8.28,-0.0485320964,-0.0442402647,0,1.3333333333,0.18,0.15
8.28,8.27,-0.0442402647,-0.0373197196,1.3333333333,0,0.15,0.07
8.27,8.19,-0.0373197196,-0.0337495324,0,0,0.07,0.12
8.19,8.21,-0.0337495324,-0.0254377494,0,2.8571428571,0.12,0.1
8.21,8.22,-0.0254377494,-0.0147367126,2.8571428571,5.8823529412,0.1,0.07
8.22,8.21,-0.0147367126,-0.0041115066,5.8823529412,3.9215686275,0.07,0.06
8.21,8.54,-0.0041115066,0.030536133,3.9215686275,68.6274509804,0.06,0.34
8.54,8.72,0.030536133,0.0702130725,68.6274509804,100,0.34,0.39
8.72,8.68,0.0702130725,0.0962953818,100,92.4528301887,0.39,0.26
8.68,8.7,0.0962953818,0.1161574318,92.4528301887,96.2264150943,0.26,0.08
8.7,8.55,0.1161574318,0.1186621254,96.2264150943,67.9245283019,0.08,0.24
8.55,8.4,0.1186621254,0.1087125081,67.9245283019,39.6226415094,0.24,0.24
8.4,7.16,0.1087125081,0.0119181865,39.6226415094,0,0.24,1.29
7.16,7.04,0.0119181865,-0.0626275176,0,0,1.29,0.19
7.04,7.01,-0.0626275176,-0.1125735186,0,0,0.19,0.08
7.01,7,-0.1125735186,-0.1420156702,0,0,0.08,0.15
7,6.96,-0.1420156702,-0.1580525197,0,0,0.15,0.05
6.96,6.96,-0.1580525197,-0.1610732837,0,0,0.05,0.04
6.96,6.96,-0.1610732837,-0.1546360902,0,0,0.04,0.08
6.96,7.02,-0.1546360902,-0.1372513119,0,3.4090909091,0.08,0.08
