Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
1.38,1.39,-0.009436909458744116,-0.009064555183099109,0.0,4.761904761904762,0.010000000000000009,0.010000000000000009
1.39,1.37,-0.009064555183099109,-0.009422704058170916,4.761904761904762,0.0,0.010000000000000009,0.019999999999999796
1.37,1.38,-0.009422704058170916,-0.008641406297316584,0.0,4.999999999999894,0.019999999999999796,0.009999999999999787
1.38,1.45,-0.008641406297316584,-0.003765444933628693,4.999999999999894,57.142857142857075,0.009999999999999787,0.07000000000000006
1.45,1.47,-0.003765444933628693,0.0009620357246927259,57.142857142857075,71.42857142857137,0.07000000000000006,0.020000000000000018
1.47,1.39,0.0009620357246927259,-0.0003219934116204075,71.42857142857137,16.66666666666651,0.020000000000000018,0.08000000000000007
1.39,1.44,-0.0003219934116204075,0.0018868679941203767,16.66666666666651,69.99999999999993,0.08000000000000007,0.050000000000000044
1.44,1.47,0.0018868679941203767,0.005270038831768922,69.99999999999993,99.99999999999999,0.050000000000000044,0.030000000000000027
1.47,1.5,0.005270038831768922,0.00937176292700973,99.99999999999999,100.0,0.030000000000000027,0.030000000000000027
1.5,1.47,0.00937176292700973,0.010174254704226266,100.0,76.92307692307688,0.030000000000000027,0.030000000000000027
1.47,1.59,0.010174254704226266,0.017936272337474884,76.92307692307688,100.0,0.030000000000000027,0.1200000000000001
1.59,1.52,0.017936272337474884,0.018425711587961247,100.0,68.18181818181814,0.1200000000000001,0.07000000000000006
1.52,1.48,0.018425711587961247,0.015678752275988847,68.18181818181814,49.99999999999995,0.07000000000000006,0.040000000000000036
1.48,1.43,0.015678752275988847,0.010085585573648064,49.99999999999995,27.2727272727272,0.040000000000000036,0.050000000000000044
1.43,1.45,0.010085585573648064,0.007164725176315093,27.2727272727272,36.3636363636363,0.050000000000000044,0.020000000000000018
1.45,1.45,0.007164725176315093,0.004905708628515049,36.3636363636363,33.333333333333336,0.020000000000000018,0.0
1.45,1.48,0.004905708628515049,0.005142611691691533,33.333333333333336,44.99999999999999,0.0,0.030000000000000027
1.48,1.42,0.005142611691691533,0.001187626615372844,44.99999999999999,15.0,0.030000000000000027,0.06000000000000005
1.42,1.42,0.001187626615372844,-0.0016185133152807384,15.0,15.0,0.06000000000000005,0.0
