Price,PriceTarget,MACD,Stochastics,ATR
0.8702,0.9,-0.04227151881375445,13.972602739726007,0.11869999999999992
0.9,0.9974,-0.044986378244019465,26.680244399185334,0.07689999999999997
0.9974,0.9111,-0.03968153567044021,66.35437881873723,0.09999999999999998
0.9111,0.958,-0.042034542758886004,31.201629327902236,0.0887
0.958,0.89,-0.040101254670290354,52.44161358811037,0.05940000000000001
0.89,0.86,-0.04341079903504709,23.566878980891712,0.06799999999999995
0.86,0.9202,-0.04753393269152632,11.832946635730842,0.07500000000000007
0.9202,0.9399,-0.04556911971370346,39.76798143851508,0.11980000000000002
0.9399,0.9391,-0.04222998036079735,51.289537712895346,0.029799999999999938
0.9391,0.901,-0.039451982262119364,64.21117249846536,0.029899999999999927
0.901,0.9103,-0.03979129250985186,40.82259054634747,0.039000000000000035
0.9103,0.8999,-0.03886945473623815,46.5316144874156,0.1078
0.8999,0.885,-0.03845782396580659,40.147329650092104,0.10029999999999994
0.885,0.87,-0.03869833954002462,18.19505094614267,0.06300000000000006
0.87,0.8645,-0.039354106140860705,7.278020378457068,0.03500000000000003
0.8645,0.9329,-0.039554853949357795,3.275109170305721,0.020000000000000018
0.9329,0.88,-0.034077631822526246,74.3877551020408,0.08319999999999994
0.88,0.918,-0.03344136765411556,20.408163265306147,0.07279999999999998
0.918,0.8925,-0.029674638326244306,72.59073842302888,0.03969999999999996
0.8925,0.8949,-0.028345878717655634,40.67584480600749,0.028200000000000003
0.8949,0.87,-0.026743219586978867,40.31830238726793,0.020000000000000018
0.87,0.86,-0.02692808854025986,7.294429708222753,0.024900000000000033
0.86,0.8254,-0.027267064148858853,0.0,0.04400000000000004
0.8254,0.8165,-0.029438968648646334,0.0,0.06999999999999995
0.8165,0.765,-0.03095534319678032,0.0,0.14060000000000006
0.765,0.7411,-0.034984284123468504,0.0,0.08520000000000005
0.7411,0.759,-0.03863494109208999,0.0,0.049800000000000066
0.759,0.809,-0.0388573171237914,9.332638164754968,0.03189999999999993
0.809,0.8497,-0.03430632259473457,35.40145985401464,0.0695
0.8497,0.8669,-0.027163303548898555,56.621480709071975,0.06999999999999995
0.8669,0.8838,-0.02007672445033099,71.11362351611078,0.07340000000000002
0.8838,0.8552,-0.013254726214848267,80.66704352741662,0.029000000000000026
0.8552,0.82,-0.010088534958122888,74.18725617685303,0.06400000000000006
0.82,0.799,-0.01006353502611671,51.30039011703508,0.05689999999999995
0.799,0.7925,-0.01122331982134644,40.574632095304864,0.08999999999999997
0.7925,0.7897,-0.012127706620549324,36.01962158374211,0.03489999999999993
0.7897,0.7846,-0.012543685389663963,34.057463209530454,0.029000000000000137
0.7846,0.7741,-0.01275283389117527,30.483531885073557,0.03299999999999992
0.7741,0.782,-0.013182626015875356,23.12543798177997,0.02290000000000003
0.782,0.779,-0.012418237443862612,28.66152768044852,0.025699999999999945
0.779,0.68,-0.011604601390630104,16.025641025641036,0.017900000000000027
0.68,0.71,-0.017661284789588866,0.0,0.22310000000000008
0.71,0.74,-0.01908749725288427,14.720314033366005,0.16780000000000006
0.74,0.7538,-0.017181373148861163,29.440628066732067,0.059799999999999964
0.7538,0.75,-0.014129843744859854,36.21197252208046,0.06440000000000001
0.75,0.73,-0.011615514852334283,39.95433789954337,0.06810000000000005
0.73,0.7369,-0.010710050358109909,35.71428571428569,0.04709999999999992
0.7369,0.77,-0.00902444660890818,47.815126050420126,0.048900000000000055
0.77,0.86,-0.004951220404886693,80.00000000000001,0.0887
0.86,0.9225,0.004766384463048428,100.0,0.129
0.9225,1.0,0.01617413175748034,100.0,0.14
1.0,0.9899,0.029468129274009283,100.0,0.08999999999999997
0.9899,1.05,0.03734516641364194,96.84375,0.17900000000000005
1.05,1.11,0.04614864635396483,100.0,0.14590000000000014
1.11,1.16,0.0552647079449021,100.0,0.10999999999999988
1.16,1.2,0.06352936835558987,100.0,0.08999999999999986
1.2,1.14,0.07013961926236251,100.0,0.06000000000000005
1.14,1.21,0.0681129556140192,87.23404255319149,0.07000000000000006
1.21,1.41,0.06931654010455772,100.0,0.07000000000000006
1.41,1.7,0.08201379881378126,100.00000000000001,0.21999999999999997
1.7,1.63,0.10877849214219495,100.0,0.6299999999999999
1.63,1.56,0.11863838236365006,92.47311827956989,0.34999999999999987
1.56,1.79,0.11612840109671235,83.33333333333334,0.17999999999999994
1.79,1.9,0.12638228659355555,100.0,0.26
1.9,2.21,0.1365497350328079,100.0,0.22999999999999998
2.21,2.88,0.16053516498339493,100.0,0.99
2.88,3.5,0.21916190416645254,99.99999999999999,0.7400000000000002
3.5,3.03,0.2965049960419839,100.0,1.4000000000000004
3.03,3.2,0.3059832807089191,80.08474576271185,1.37
3.2,3.41,0.31290575372955426,87.28813559322035,0.4700000000000002
3.41,3.41,0.3203203709613142,96.18644067796612,0.38000000000000034
3.41,3.33,0.31240346064833757,96.0698689956332,0.33000000000000007
3.33,3.45,0.28782887211381114,91.866028708134,0.1200000000000001
3.45,3.64,0.26632359549438733,97.42268041237114,0.31999999999999984
3.64,3.87,0.25239092388560663,100.0,0.27
3.87,3.8,0.24682665481963184,100.0,0.31000000000000005
3.8,5.81,0.2255209862717103,96.63461538461537,0.20999999999999996
5.81,5.5,0.3428717813024438,100.0,2.1900000000000004
5.5,6.3,0.38729379321263724,91.3888888888889,1.4700000000000006
6.3,8.2,0.4581251559049223,100.0,1.2700000000000005
8.2,7.2,0.6237706296853373,100.0,2.1499999999999995
7.2,6.99,0.6420706759495638,80.65764023210832,3.0700000000000003
6.99,8.03,0.6118756165149971,75.80000000000001,1.58
8.03,7.19,0.6374950749054376,96.50924024640658,1.75
7.19,6.88,0.5659525879986746,79.26078028747436,1.4100000000000001
6.88,6.81,0.4655876320215282,72.89527720739221,0.9000000000000004
6.81,5.59,0.3648018537050295,70.73684210526316,0.7299999999999995
5.59,6.12,0.18395546697838272,42.76315789473685,1.5199999999999996
6.12,6.69,0.07785807387288668,52.72727272727274,0.9399999999999995
6.69,7.15,0.03063681607925539,65.6818181818182,0.7699999999999996
7.15,7.42,0.018505207432878423,61.111111111111136,0.7599999999999998
7.42,8.4,0.01784129137341739,71.11111111111113,0.5499999999999998
8.4,8.8,0.0762387806074647,100.0,2.1100000000000003
8.8,8.5,0.13269082943970667,100.00000000000001,0.9800000000000004
8.5,8.3,0.1355621495607342,90.65420560747661,0.33000000000000007
8.3,8.43,0.10758556654421603,84.42367601246107,0.5899999999999999
8.43,8.8,0.0823196600987044,88.47352024922117,0.39000000000000057
8.8,8.74,0.07690829137213773,100.00000000000001,0.75
8.74,9.57,0.05471014799845064,98.13084112149532,1.4000000000000004
9.57,10.6,0.08521858132278104,100.0,1.3999999999999986
10.6,14.29,0.16618027916830003,100.0,1.3900000000000006
14.29,18.89,0.47091958339675655,100.0,3.92
18.89,16.7,0.9885235871660008,100.0,4.850000000000001
16.7,18.55,1.1510946532193727,81.34582623509368,2.8000000000000007
18.55,23.92,1.3468740215886954,97.0357454228422,2.780000000000001
23.92,29.6,1.811005459154089,100.0,6.059999999999999
29.6,28.92,2.4697422039606627,100.0,9.7
28.92,23.95,2.7852512140678067,96.8075117370892,5.350000000000001
23.95,14.65,2.5374990682321363,73.47417840375586,9.389999999999997
14.65,18.55,1.5867175443654111,29.38119981105338,10.989999999999998
18.55,19.84,1.1164325874048973,47.02780441035475,14.739999999999998
19.84,19.28,0.8113086526461553,53.211888782358585,8.5
19.28,19.49,0.49863548029059457,48.477284073889166,2.5
19.49,17.0,0.2453299689974977,46.78947368421052,0.9800000000000004
17.0,15.68,-0.15215677918378345,17.70084911822339,2.8900000000000006
15.68,16.89,-0.5544530482730519,6.889632107023407,5.34
16.89,17.51,-0.7650309612140385,14.983277591973245,1.8999999999999986
17.51,17.51,-0.8751907027698236,19.130434782608702,2.0299999999999976
17.51,17.51,-0.9545431428884537,19.130434782608702,0.0
17.51,17.51,-1.0085526437131254,19.130434782608702,0.0
17.51,17.51,-1.0418193954153536,20.04204625087597,0.0
17.51,17.51,-1.0582110879009576,30.752688172043026,0.0
17.51,17.51,-1.060974721847772,55.10597302504819,0.0
17.51,16.45,-1.0528315550045786,43.990384615384656,0.0
16.45,16.75,-1.112160290301102,18.509615384615373,3.5000000000000018
16.75,16.95,-1.1182638114330405,28.083989501312352,3.0
16.95,16.85,-1.0925470890692692,33.333333333333336,1.0199999999999996
16.85,16.1,-1.0655069997244229,63.934426229508226,0.5299999999999976
16.1,15.4,-1.0838489983366215,22.950819672131217,1.2699999999999996
15.4,15.4,-1.1287810162809653,0.0,1.4799999999999986
15.4,15.44,-1.139485908234567,0.0,0.5300000000000011
15.44,13.86,-1.1215443533622942,1.8957345971563566,0.379999999999999
13.86,12.91,-1.19900545399931,0.0,2.3499999999999996
12.91,14.78,-1.2946688074278923,0.0,4.0
14.78,14.78,-1.1961776323226694,40.65217391304345,3.83
14.78,14.31,-1.0968186062091083,40.65217391304345,1.4000000000000004
14.31,14.38,-1.032511718344584,30.43478260869565,1.7400000000000002
14.38,14.9,-0.9550271571848924,36.386138613861405,0.6799999999999997
14.9,14.21,-0.837327046400048,49.25742574257428,1.33
14.21,14.01,-0.7809430663558794,32.1782178217822,1.3999999999999986
14.01,13.95,-0.733524515680031,27.91878172588831,0.7400000000000002
13.95,13.99,-0.6830536052604779,32.60188087774291,0.2400000000000002
13.99,13.81,-0.624082961843859,42.68774703557313,0.370000000000001
13.81,13.72,-0.5760842674436281,35.57312252964429,0.5899999999999999
13.72,13.16,-0.5302357412823189,32.01581027667987,0.3100000000000005
13.16,13.48,-0.5205056647951436,12.562814070351758,0.7300000000000004
13.48,13.85,-0.47278154524556903,28.64321608040202,1.4100000000000001
13.85,13.69,-0.3956610492370577,39.65517241379307,1.2599999999999998
13.69,13.61,-0.3378735502713075,30.45977011494249,0.5999999999999996
13.61,13.7,-0.2894335935744786,25.862068965517196,0.379999999999999
13.7,13.68,-0.2365955479578014,31.034482758620637,0.3600000000000012
13.68,13.98,-0.1899700974524094,29.88505747126434,0.25
13.98,14.05,-0.1260222375359779,78.09523809523807,0.5
14.05,13.88,-0.06826956510335414,100.0,0.9600000000000009
13.88,13.94,-0.033881083575126036,80.89887640449439,0.28000000000000114
13.94,13.49,-0.0005132168860061403,87.64044943820213,0.28000000000000114
13.49,13.5,-0.005544543908681143,37.07865168539324,0.629999999999999
13.5,13.53,-0.004459722109285913,38.202247191011196,0.3699999999999992
13.53,13.35,0.002344133075157462,41.57303370786505,0.1800000000000015
13.35,13.09,-0.002116057519588155,0.0,2.0700000000000003
13.09,12.05,-0.020117703307153567,0.0,0.7000000000000011
12.05,9.26,-0.10307047344251835,0.0,1.5999999999999996
9.26,10.75,-0.3546987537236935,0.0,3.460000000000001
10.75,9.8,-0.40954946283810173,31.106471816283925,1.8900000000000006
9.8,6.55,-0.49860929847388347,11.273486430062647,1.4900000000000002
6.55,7.9,-0.7735091481709797,0.0,4.209999999999999
7.9,7.8,-0.8395403981652639,18.000000000000007,3.460000000000001
7.8,9.99,-0.8593313501947286,16.914749661705006,1.1000000000000005
9.99,9.98,-0.6804959063578262,46.54939106901219,4.43
9.98,9.46,-0.524483042667641,49.140401146131815,0.9000000000000004
9.46,9.46,-0.4255588953380721,41.690544412607466,2.0500000000000007
9.46,10.13,-0.3322278653623727,41.690544412607466,0.8900000000000006
10.13,10.8,-0.19733761297831776,52.64705882352943,0.9700000000000006
10.8,11.15,-0.0372220849117606,64.98470948012235,1.620000000000001
11.15,10.96,0.11263945640561901,83.63636363636364,1.17
10.96,10.95,0.21159112089753584,95.86956521739131,0.5099999999999998
10.95,10.83,0.28416931073141694,95.65217391304346,0.4399999999999995
10.83,11.65,0.32761365888924043,93.04347826086955,0.2400000000000002
11.65,11.45,0.41624248574293654,100.0,0.9800000000000004
11.45,11.31,0.4601990009788893,94.80519480519477,0.28999999999999915
11.31,10.9,0.47503645725066235,91.16883116883118,0.1999999999999993
10.9,10.94,0.44894183036922275,65.75342465753424,0.9900000000000002
10.94,10.85,0.42661356391087224,67.57990867579903,0.4900000000000002
10.85,9.66,0.39783403068181733,63.47031963470316,0.25
9.66,8.18,0.2859961174930614,9.132420091324171,1.790000000000001
8.18,8.59,0.0980135807735083,0.0,2.250000000000001
8.59,9.07,-0.0020817631965360794,11.81556195965418,0.9900000000000002
9.07,8.97,-0.03198342977841684,25.64841498559079,1.0300000000000011
8.97,8.79,-0.05304000464748071,22.76657060518734,0.6199999999999992
8.79,8.2,-0.07287091045866456,17.579250720461076,0.4499999999999993
8.2,8.21,-0.12055763507015094,0.5763688760806792,0.7799999999999994
8.21,8.64,-0.1431503448195267,0.8645533141210701,0.2599999999999998
8.64,8.48,-0.11701066948202554,14.067278287461802,0.5
8.48,8.18,-0.09956813028978195,9.584664536741235,0.33000000000000007
8.18,7.61,-0.0987525722450826,0.0,0.6400000000000006
7.61,6.86,-0.12895926791895695,0.0,0.9399999999999995
6.86,7.19,-0.19285288409605972,0.0,1.54
7.19,6.53,-0.20070309050030355,11.785714285714288,1.0699999999999994
6.53,5.03,-0.23963321865181098,0.0,0.6900000000000004
5.03,4.77,-0.35927106734374514,0.0,2.4000000000000004
4.77,5.86,-0.44256563541308325,0.0,0.8600000000000003
5.86,6.08,-0.40014827365155703,25.952380952380963,2.8000000000000007
