Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
0.609,0.5649,0.0147765453,0.0206397985,87.8252788104,67.3640167364,0.198,0.109
0.5649,0.5561,0.0206397985,0.0244323642,67.3640167364,64.8095238095,0.109,0.0549
0.5561,0.62,0.0244323642,0.0318249956,64.8095238095,95.2380952381,0.0549,0.1139
0.62,0.706,0.0318249956,0.0430682176,95.2380952381,100,0.1139,0.086
0.706,0.83,0.0430682176,0.0593429679,100,100,0.086,0.1998
0.83,0.99,0.0593429679,0.0811600917,100,100,0.1998,0.19
0.99,1.12,0.0811600917,0.103947067,100,100,0.19,0.2283
1.12,1.14,0.103947067,0.1186865136,100,100,0.2283,0.22
1.14,0.8676,0.1186865136,0.1061796124,100,62.1666666667,0.22,0.2724
0.8676,0.99,0.1061796124,0.1030491245,62.1666666667,79.1666666667,0.2724,0.1224
0.99,0.9878,0.1030491245,0.0975772193,79.1666666667,78.8611111111,0.1224,0.0847
0.9878,1.06,0.0975772193,0.0958539875,78.8611111111,88.8888888889,0.0847,0.2175
1.06,0.799,0.0958539875,0.0728200912,88.8888888889,41.5995889707,0.2175,0.2613
0.799,0.8764,0.0728200912,0.0596852089,41.5995889707,54.8552834389,0.2613,0.201
0.8764,0.9899,0.0596852089,0.0564715021,54.8552834389,74.293543415,0.201,0.1999
0.9899,0.93,0.0564715021,0.0478519079,74.293543415,59.6153846154,0.1999,0.1252
0.93,1,0.0478519079,0.0449606755,59.6153846154,67.7419354839,0.1252,0.1055
1,0.998,0.0449606755,0.0409838949,67.7419354839,58.357771261,0.1055,0.19
0.998,0.9,0.0409838949,0.0294335473,58.357771261,29.6187683284,0.19,0.1
0.9,0.75,0.0294335473,0.0091463263,29.6187683284,0,0.1,0.21
0.75,0.88,0.0091463263,0.0034276642,0,33.3333333333,0.21,0.15
0.88,0.9,0.0034276642,0.0002667139,33.3333333333,48.3870967742,0.15,0.0605
0.9,0.88,0.0002667139,-0.0038606994,48.3870967742,41.935483871,0.0605,0.0364
0.88,0.9193,-0.0038606994,-0.0042777658,41.935483871,54.6129032258,0.0364,0.0447
0.9193,0.925,-0.0042777658,-0.0044717431,54.6129032258,56.4516129032,0.0447,0.2638
0.925,1,-0.0044717431,0.0004765898,56.4516129032,100,0.2638,0.0776
1,0.9973,0.0004765898,0.0033158617,100,98.92,0.0776,0.05
0.9973,0.94,0.0033158617,0.0006547358,98.92,76,0.05,0.08
0.94,0.92,0.0006547358,-0.0031235402,76,68,0.08,0.03
0.92,0.96,-0.0031235402,-0.0032588262,68,84,0.03,0.04
0.96,0.97,-0.0032588262,-0.0029706165,84,88,0.04,0.0873
0.97,0.92,-0.0029706165,-0.006696365,88,68,0.0873,0.05
0.92,0.91,-0.006696365,-0.0102547656,68,64,0.05,0.04
0.91,0.87,-0.0102547656,-0.0157233963,64,0,0.04,0.0452
0.87,0.86,-0.0157233963,-0.0201931163,0,0,0.0452,0.0945
0.86,0.88,-0.0201931163,-0.0216393392,0,14.2857142857,0.0945,0.03
0.88,0.91,-0.0216393392,-0.0201649447,14.2857142857,35.7142857143,0.03,0.03
0.91,0.87,-0.0201649447,-0.0216801579,35.7142857143,7.1428571429,0.03,0.06
0.87,0.88,-0.0216801579,-0.0216410959,7.1428571429,14.2857142857,0.06,0.0126
0.88,0.87,-0.0216410959,-0.021918383,14.2857142857,7.2833211945,0.0126,0.0462
0.87,0.82,-0.021918383,-0.0252564063,7.2833211945,0,0.0462,0.07
0.82,0.83,-0.0252564063,-0.0263101003,0,6.6666666667,0.07,0.0321
0.83,0.84,-0.0263101003,-0.0256894414,6.6666666667,13.3333333333,0.0321,0.0154
0.84,0.8699,-0.0256894414,-0.0224500769,13.3333333333,33.2666666667,0.0154,0.0348
0.8699,0.825,-0.0224500769,-0.022811797,33.2666666667,5,0.0348,0.045
0.825,0.79,-0.022811797,-0.0249645023,5,0,0.045,0.0421
0.79,0.8102,-0.0249645023,-0.0243201413,0,16.8333333333,0.0421,0.1184
0.8102,0.8051,-0.0243201413,-0.0235126284,16.8333333333,12.5833333333,0.1184,0.0923
0.8051,0.8437,-0.0235126284,-0.01945179,12.5833333333,44.75,0.0923,0.0886
0.8437,0.8998,-0.01945179,-0.0119479965,44.75,91.5,0.0886,0.13
0.8998,0.96,-0.0119479965,-0.0019479422,91.5,100,0.13,0.0602
0.96,0.9199,-0.0019479422,0.0022947407,100,76.4117647059,0.0602,0.0914
0.9199,0.99,0.0022947407,0.0102511994,76.4117647059,100,0.0914,0.0701
0.99,1,0.0102511994,0.016246092,100,100,0.0701,0.04
1,0.803,0.016246092,0.0057870251,100,6.1904761905,0.04,0.3
0.803,0.94,0.0057870251,0.008031605,6.1904761905,71.4285714286,0.3,0.1671
0.94,0.9,0.008031605,0.0064458298,71.4285714286,52.380952381,0.1671,0.04
0.9,0.8935,0.0064458298,0.004607472,52.380952381,49.2857142857,0.04,0.0258
0.8935,1.07,0.004607472,0.0157825328,49.2857142857,100,0.0258,0.1765
1.07,0.91,0.0157825328,0.0116007922,100,40.074906367,0.1765,0.16
0.91,0.88,0.0116007922,0.0060438566,40.074906367,28.8389513109,0.16,0.1199
0.88,0.8709,0.0060438566,0.0011881383,28.8389513109,25.4307116105,0.1199,0.1197
0.8709,0.87,0.0011881383,-0.00243084,25.4307116105,25.0936329588,0.1197,0.0399
0.87,0.88,-0.00243084,-0.0042769608,25.0936329588,28.8389513109,0.0399,0.0231
0.88,0.853,-0.0042769608,-0.0074655734,28.8389513109,18.7265917603,0.0231,0.15
0.853,0.918,-0.0074655734,-0.004885538,18.7265917603,43.0711610487,0.15,0.078
